id,title,text,E,P,B,R,score
F2,RQ1 xlstm (saocp_cqr): G vs L,RQ1 xlstm (saocp_cqr): G vs L: A ist im Median über Länder um 15.5% des Referenz-Winklers schlechter (Panel-t[NW] = 7.30; 0% der Länder mit Vorteil A; 60% FDR-signifikant; Median-q = 0.065).,0.7748860601853449,0.9352795866837094,1.0,0.8,0.873
F5,Fehlkalibrierung: xlstm_const/GF/native,xlstm_const/GF/native: Coverage-Validität in 60% der Länder FDR-verworfen; mittlere Coverage 0.894 (Überdeckung um 9.4pp).,0.944881889763779,0.9,0.6,1.0,0.873
F5,Fehlkalibrierung: rw/L/decay_ocp_cqr,rw/L/decay_ocp_cqr: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.910 (Überdeckung um 11.0pp).,1.0,0.9,0.5,1.0,0.87
F5,Fehlkalibrierung: lstm_const/L/decay_ocp_cqr,lstm_const/L/decay_ocp_cqr: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.901 (Überdeckung um 10.1pp).,1.0,0.9,0.5,1.0,0.87
F5,Fehlkalibrierung: lstm_const/L/decay_ocp_cqr,lstm_const/L/decay_ocp_cqr: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.898 (Überdeckung um 9.8pp).,0.9842519685039364,0.9,0.5,1.0,0.865
F5,Fehlkalibrierung: lstm_const/GF/cqr_static,lstm_const/GF/cqr_static: Coverage-Validität in 70% der Länder FDR-verworfen; mittlere Coverage 0.884 (Überdeckung um 8.4pp).,0.8425196850393701,0.9,0.7,1.0,0.863
F5,Fehlkalibrierung: lstm_const/G/cqr_static,lstm_const/G/cqr_static: Coverage-Validität in 90% der Länder FDR-verworfen; mittlere Coverage 0.870 (Überdeckung um 7.0pp).,0.7007874015748028,0.9,0.9,1.0,0.86
F5,Fehlkalibrierung: lstm_const/L/native,lstm_const/L/native: Coverage-Validität in 60% der Länder FDR-verworfen; mittlere Coverage 0.890 (Überdeckung um 9.0pp).,0.8976377952755898,0.9,0.6,1.0,0.859
F5,Fehlkalibrierung: lgbm_const/L/saocp_cqr,lgbm_const/L/saocp_cqr: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.896 (Überdeckung um 9.6pp).,0.9606299212598424,0.9,0.5,1.0,0.858
F5,Fehlkalibrierung: xlstm_const/G/native,xlstm_const/G/native: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.895 (Überdeckung um 9.5pp).,0.9527559055118107,0.9,0.5,1.0,0.856
F5,Fehlkalibrierung: lstm_const/L/native,lstm_const/L/native: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.894 (Überdeckung um 9.4pp).,0.944881889763779,0.9,0.5,1.0,0.853
F5,Fehlkalibrierung: lstm_const/GF/cqr_static,lstm_const/GF/cqr_static: Coverage-Validität in 60% der Länder FDR-verworfen; mittlere Coverage 0.887 (Überdeckung um 8.7pp).,0.8740157480314958,0.9,0.6,1.0,0.852
F5,Fehlkalibrierung: xlstm_const/L/decay_ocp_cqr,xlstm_const/L/decay_ocp_cqr: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.894 (Überdeckung um 9.4pp).,0.9370078740157473,0.9,0.5,1.0,0.851
F5,Fehlkalibrierung: tirex2_cov/ZS/saocp_cqr,tirex2_cov/ZS/saocp_cqr: Coverage-Validität in 70% der Länder FDR-verworfen; mittlere Coverage 0.880 (Überdeckung um 8.0pp).,0.795275590551181,0.9,0.7,1.0,0.849
F5,Fehlkalibrierung: xlstm/G/decay_ocp_cqr,xlstm/G/decay_ocp_cqr: Coverage-Validität in 70% der Länder FDR-verworfen; mittlere Coverage 0.880 (Überdeckung um 8.0pp).,0.795275590551181,0.9,0.7,1.0,0.849
F5,Fehlkalibrierung: xlstm_const/G/cqr_static,xlstm_const/G/cqr_static: Coverage-Validität in 70% der Länder FDR-verworfen; mittlere Coverage 0.880 (Überdeckung um 8.0pp).,0.795275590551181,0.9,0.7,1.0,0.849
F5,Fehlkalibrierung: xlstm/GI/decay_ocp_cqr,xlstm/GI/decay_ocp_cqr: Coverage-Validität in 80% der Länder FDR-verworfen; mittlere Coverage 0.872 (Überdeckung um 7.2pp).,0.7244094488188979,0.9,0.8,1.0,0.847
F2,RQ1 xlstm (decay_ocp_cqr): G vs L,RQ1 xlstm (decay_ocp_cqr): G vs L: A ist im Median über Länder um 18.7% des Referenz-Winklers schlechter (Panel-t[NW] = 6.84; 10% der Länder mit Vorteil A; 37% FDR-signifikant; Median-q = 0.247).,0.9329511435288462,0.7526362623535598,0.9,0.8,0.846
F5,Fehlkalibrierung: lstm_const/L/decay_ocp_cqr,lstm_const/L/decay_ocp_cqr: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.891 (Überdeckung um 9.1pp).,0.9133858267716533,0.9,0.5,1.0,0.844
F5,Fehlkalibrierung: lstm_const/L/native,lstm_const/L/native: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.891 (Überdeckung um 9.1pp).,0.9133858267716533,0.9,0.5,1.0,0.844
F5,Fehlkalibrierung: lstm/G/cqr_static,lstm/G/cqr_static: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.891 (Überdeckung um 9.1pp).,0.9133858267716533,0.9,0.5,1.0,0.844
F2,RQ1 lstm (saocp_cqr): G vs L,RQ1 lstm (saocp_cqr): G vs L: A ist im Median über Länder um 14.5% des Referenz-Winklers schlechter (Panel-t[NW] = 5.96; 10% der Länder mit Vorteil A; 53% FDR-signifikant; Median-q = 0.073).,0.7271205344524503,0.9271964268516056,0.9,0.8,0.836
F5,Fehlkalibrierung: xlstm/G/cqr_static,xlstm/G/cqr_static: Coverage-Validität in 70% der Länder FDR-verworfen; mittlere Coverage 0.875 (Überdeckung um 7.5pp).,0.7480314960629919,0.9,0.7,1.0,0.834
F5,Fehlkalibrierung: xlstm_const/GF/decay_ocp_cqr,xlstm_const/GF/decay_ocp_cqr: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.886 (Überdeckung um 8.6pp).,0.8582677165354324,0.9,0.5,1.0,0.827
F5,Fehlkalibrierung: xlstm_const/G/decay_ocp_cqr,xlstm_const/G/decay_ocp_cqr: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.886 (Überdeckung um 8.6pp).,0.8582677165354324,0.9,0.5,1.0,0.827
F5,Fehlkalibrierung: tirex/ZS/saocp_cqr,tirex/ZS/saocp_cqr: Coverage-Validität in 70% der Länder FDR-verworfen; mittlere Coverage 0.872 (Überdeckung um 7.2pp).,0.7244094488188979,0.9,0.7,1.0,0.827
F3,RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const: A ist im Median über Länder um 12.1% des Referenz-Winklers schlechter (Panel-t[NW] = 4.48; 0% der Länder mit Vorteil A; 60% FDR-signifikant; Median-q = 0.051).,0.6029885441364201,0.948889944005838,1.0,0.8,0.826
F5,Fehlkalibrierung: lstm_const/L/cqr_static,lstm_const/L/cqr_static: Coverage-Validität in 60% der Länder FDR-verworfen; mittlere Coverage 0.878 (Überdeckung um 7.8pp).,0.7795275590551176,0.9,0.6,1.0,0.824
F3,RQ2 xlstm/L (cqr_static): adaptiv vs const,RQ2 xlstm/L (cqr_static): adaptiv vs const: A ist im Median über Länder um 13.8% des Referenz-Winklers besser (Panel-t[NW] = -6.88; 80% der Länder mit Vorteil A; 67% FDR-signifikant; Median-q = 0.022).,0.6924875264953048,0.9782729132180328,0.8,0.8,0.821
F5,Fehlkalibrierung: lstm/G/cqr_static,lstm/G/cqr_static: Coverage-Validität in 60% der Länder FDR-verworfen; mittlere Coverage 0.877 (Überdeckung um 7.7pp).,0.771653543307087,0.9,0.6,1.0,0.821
F5,Fehlkalibrierung: lstm/L/native,lstm/L/native: Coverage-Validität in 60% der Länder FDR-verworfen; mittlere Coverage 0.877 (Überdeckung um 7.7pp).,0.771653543307087,0.9,0.6,1.0,0.821
F5,Fehlkalibrierung: lgbm_const/L/decay_ocp_cqr,lgbm_const/L/decay_ocp_cqr: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.883 (Überdeckung um 8.3pp).,0.8346456692913384,0.9,0.5,1.0,0.82
F5,Fehlkalibrierung: xlstm/GF/decay_ocp_cqr,xlstm/GF/decay_ocp_cqr: Coverage-Validität in 60% der Länder FDR-verworfen; mittlere Coverage 0.876 (Überdeckung um 7.6pp).,0.7559055118110236,0.9,0.6,1.0,0.817
F2,RQ1 lstm (cqr_static): GF vs GI,RQ1 lstm (cqr_static): GF vs GI: A ist im Median über Länder um 11.9% des Referenz-Winklers besser (Panel-t[NW] = -24.02; 90% der Länder mit Vorteil A; 63% FDR-signifikant; Median-q = 0.020).,0.5930551707728183,0.980029549170022,0.9,0.8,0.812
F3,RQ2 lstm/G (pid_tan_cqr): adaptiv vs const,RQ2 lstm/G (pid_tan_cqr): adaptiv vs const: A ist im Median über Länder um 11.2% des Referenz-Winklers schlechter (Panel-t[NW] = 5.03; 0% der Länder mit Vorteil A; 53% FDR-signifikant; Median-q = 0.055).,0.5585560355204878,0.9453219108275257,1.0,0.8,0.811
F5,Fehlkalibrierung: lgbm/L/cqr_static,lgbm/L/cqr_static: Coverage-Validität in 70% der Länder FDR-verworfen; mittlere Coverage 0.867 (Überdeckung um 6.7pp).,0.6692913385826771,0.9,0.7,1.0,0.811
F2,RQ1 lstm (cqr_static): G vs L,RQ1 lstm (cqr_static): G vs L: A ist im Median über Länder um 11.4% des Referenz-Winklers schlechter (Panel-t[NW] = 6.02; 0% der Länder mit Vorteil A; 53% FDR-signifikant; Median-q = 0.071).,0.5691877452694634,0.9292451431205958,1.0,0.8,0.81
F2,RQ1 xlstm (decay_ocp_cqr): GF vs GI,RQ1 xlstm (decay_ocp_cqr): GF vs GI: A ist im Median über Länder um 10.2% des Referenz-Winklers besser (Panel-t[NW] = -7.63; 100% der Länder mit Vorteil A; 67% FDR-signifikant; Median-q = 0.023).,0.5098265597271262,0.9765851280276605,1.0,0.8,0.806
F3,RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const: A ist im Median über Länder um 10.6% des Referenz-Winklers schlechter (Panel-t[NW] = 5.31; 0% der Länder mit Vorteil A; 60% FDR-signifikant; Median-q = 0.051).,0.5324999853216973,0.948889944005838,1.0,0.8,0.804
F5,Fehlkalibrierung: xlstm/L/saocp_cqr,xlstm/L/saocp_cqr: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.877 (Überdeckung um 7.7pp).,0.771653543307087,0.9,0.5,1.0,0.801
F2,RQ1 xlstm (cqr_static): GF vs GI,RQ1 xlstm (cqr_static): GF vs GI: A ist im Median über Länder um 11.0% des Referenz-Winklers besser (Panel-t[NW] = -8.42; 90% der Länder mit Vorteil A; 63% FDR-signifikant; Median-q = 0.019).,0.5519631524664358,0.9812046896407979,0.9,0.8,0.8
F3,RQ2 lstm/GF (cqr_static): adaptiv vs const,RQ2 lstm/GF (cqr_static): adaptiv vs const: A ist im Median über Länder um 10.5% des Referenz-Winklers schlechter (Panel-t[NW] = 5.58; 10% der Länder mit Vorteil A; 57% FDR-signifikant; Median-q = 0.003).,0.5228376136351214,0.9966802314438699,0.9,0.8,0.796
F5,Fehlkalibrierung: lstm/GF/cqr_static,lstm/GF/cqr_static: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.875 (Überdeckung um 7.5pp).,0.7480314960629919,0.9,0.5,1.0,0.794
F5,Fehlkalibrierung: lstm/G/pid_tan_cqr,lstm/G/pid_tan_cqr: Coverage-Validität in 80% der Länder FDR-verworfen; mittlere Coverage 0.852 (Überdeckung um 5.2pp).,0.5196850393700769,0.9,0.8,1.0,0.786
F5,Fehlkalibrierung: xlstm/G/decay_ocp_cqr,xlstm/G/decay_ocp_cqr: Coverage-Validität in 60% der Länder FDR-verworfen; mittlere Coverage 0.865 (Überdeckung um 6.5pp).,0.6535433070866148,0.9,0.6,1.0,0.786
F5,Fehlkalibrierung: xlstm_const/L/native,xlstm_const/L/native: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.878 (Überdeckung um 7.8pp).,0.7795275590551176,0.9,0.4,1.0,0.784
F5,Fehlkalibrierung: lstm/GF/pid_tan_cqr,lstm/GF/pid_tan_cqr: Coverage-Validität in 80% der Länder FDR-verworfen; mittlere Coverage 0.851 (Überdeckung um 5.1pp).,0.5118110236220474,0.9,0.8,1.0,0.784
F2,RQ1 xlstm (mondrian_cqr): GF vs GI,RQ1 xlstm (mondrian_cqr): GF vs GI: A ist im Median über Länder um 11.2% des Referenz-Winklers besser (Panel-t[NW] = -7.62; 100% der Länder mit Vorteil A; 47% FDR-signifikant; Median-q = 0.147).,0.5593404738703249,0.8529397153797695,1.0,0.8,0.784
F5,Fehlkalibrierung: xlstm_const/L/native,xlstm_const/L/native: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.871 (Überdeckung um 7.1pp).,0.7086614173228345,0.9,0.5,1.0,0.783
F2,RQ1 lstm (decay_ocp_cqr): G vs L,RQ1 lstm (decay_ocp_cqr): G vs L: A ist im Median über Länder um 12.7% des Referenz-Winklers schlechter (Panel-t[NW] = 5.69; 10% der Länder mit Vorteil A; 50% FDR-signifikant; Median-q = 0.165).,0.6370815035182473,0.8352101127917103,0.9,0.8,0.782
F5,Fehlkalibrierung: lgbm_const/G/decay_ocp_cqr,lgbm_const/G/decay_ocp_cqr: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.876 (Überdeckung um 7.6pp).,0.7637795275590553,0.9,0.4,1.0,0.779
F5,Fehlkalibrierung: lstm/L/native,lstm/L/native: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.876 (Überdeckung um 7.6pp).,0.7559055118110236,0.9,0.4,1.0,0.777
F5,Fehlkalibrierung: lgbm/G/cqr_static,lgbm/G/cqr_static: Coverage-Validität in 60% der Länder FDR-verworfen; mittlere Coverage 0.862 (Überdeckung um 6.2pp).,0.622047244094488,0.9,0.6,1.0,0.777
F5,Fehlkalibrierung: xlstm_const/GF/decay_ocp_cqr,xlstm_const/GF/decay_ocp_cqr: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.876 (Überdeckung um 7.6pp).,0.7559055118110236,0.9,0.4,1.0,0.777
F5,Fehlkalibrierung: xlstm_const/G/decay_ocp_cqr,xlstm_const/G/decay_ocp_cqr: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.876 (Überdeckung um 7.6pp).,0.7559055118110236,0.9,0.4,1.0,0.777
F5,Fehlkalibrierung: xlstm/G/native,xlstm/G/native: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.869 (Überdeckung um 6.9pp).,0.6850393700787405,0.9,0.5,1.0,0.776
F3,RQ2 lstm/G (pid_tan_cqr): adaptiv vs const,RQ2 lstm/G (pid_tan_cqr): adaptiv vs const: A ist im Median über Länder um 8.8% des Referenz-Winklers schlechter (Panel-t[NW] = 3.62; 0% der Länder mit Vorteil A; 53% FDR-signifikant; Median-q = 0.055).,0.4397763662292692,0.9453219108275257,1.0,0.8,0.776
F10,F10 arma vs arma_monthly (cqr_static),F10 arma vs arma_monthly (cqr_static): A ist im Median über Länder um 6.4% des Referenz-Winklers schlechter (Panel-t[NW] = 39.15; 10% der Länder mit Vorteil A; 60% FDR-signifikant; Median-q = 0.000).,0.3194487877462906,0.9999837181977742,0.9,1.0,0.776
F5,Fehlkalibrierung: lgbm/G/native,lgbm/G/native: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.869 (Überdeckung um 6.9pp).,0.6850393700787405,0.9,0.5,1.0,0.776
F5,Fehlkalibrierung: xlstm_const/L/native,xlstm_const/L/native: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.869 (Überdeckung um 6.9pp).,0.6850393700787405,0.9,0.5,1.0,0.776
F3,RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const: A ist im Median über Länder um 8.5% des Referenz-Winklers schlechter (Panel-t[NW] = 3.82; 0% der Länder mit Vorteil A; 60% FDR-signifikant; Median-q = 0.051).,0.4237511673919913,0.948889944005838,1.0,0.8,0.772
F5,Fehlkalibrierung: lstm/L/cqr_static,lstm/L/cqr_static: Coverage-Validität in 70% der Länder FDR-verworfen; mittlere Coverage 0.853 (Überdeckung um 5.3pp).,0.5275590551181109,0.9,0.7,1.0,0.768
F3,RQ2 lstm/G (cqr_static): adaptiv vs const,RQ2 lstm/G (cqr_static): adaptiv vs const: A ist im Median über Länder um 8.7% des Referenz-Winklers schlechter (Panel-t[NW] = 5.41; 10% der Länder mit Vorteil A; 60% FDR-signifikant; Median-q = 0.005).,0.43317993132313276,0.9947949586801204,0.9,0.8,0.768
F5,Fehlkalibrierung: xlstm_const/GF/cqr_static,xlstm_const/GF/cqr_static: Coverage-Validität in 60% der Länder FDR-verworfen; mittlere Coverage 0.859 (Überdeckung um 5.9pp).,0.5905511811023623,0.9,0.6,1.0,0.767
F5,Fehlkalibrierung: lstm/GI/pid_tan_cqr,lstm/GI/pid_tan_cqr: Coverage-Validität in 70% der Länder FDR-verworfen; mittlere Coverage 0.852 (Überdeckung um 5.2pp).,0.5196850393700769,0.9,0.7,1.0,0.766
F5,Fehlkalibrierung: lstm/L/native,lstm/L/native: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.865 (Überdeckung um 6.5pp).,0.6456692913385831,0.9,0.5,1.0,0.764
F5,Fehlkalibrierung: xlstm/GF/decay_ocp_cqr,xlstm/GF/decay_ocp_cqr: Coverage-Validität in 60% der Länder FDR-verworfen; mittlere Coverage 0.857 (Überdeckung um 5.7pp).,0.5669291338582683,0.9,0.6,1.0,0.76
F3,RQ2 xlstm/G (aci_cqr): adaptiv vs const,RQ2 xlstm/G (aci_cqr): adaptiv vs const: A ist im Median über Länder um 14.5% des Referenz-Winklers schlechter (Panel-t[NW] = 5.48; 10% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.327).,0.72394657335573,0.6730340902216815,0.9,0.8,0.759
F3,RQ2 lstm/G (pid_tan_cqr): adaptiv vs const,RQ2 lstm/G (pid_tan_cqr): adaptiv vs const: A ist im Median über Länder um 7.7% des Referenz-Winklers schlechter (Panel-t[NW] = 4.31; 0% der Länder mit Vorteil A; 53% FDR-signifikant; Median-q = 0.055).,0.38509715085815066,0.9453219108275257,1.0,0.8,0.759
F5,Fehlkalibrierung: xlstm/GF/native,xlstm/GF/native: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.869 (Überdeckung um 6.9pp).,0.6850393700787405,0.9,0.4,1.0,0.756
F5,Fehlkalibrierung: xlstm/L/saocp_cqr,xlstm/L/saocp_cqr: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.869 (Überdeckung um 6.9pp).,0.6850393700787405,0.9,0.4,1.0,0.756
F3,RQ2 xlstm/GF (aci_cqr): adaptiv vs const,RQ2 xlstm/GF (aci_cqr): adaptiv vs const: A ist im Median über Länder um 12.2% des Referenz-Winklers schlechter (Panel-t[NW] = 6.00; 10% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.226).,0.6104658807282964,0.7742290251595617,0.9,0.8,0.755
F5,Fehlkalibrierung: lstm/GF/pid_tan_cqr,lstm/GF/pid_tan_cqr: Coverage-Validität in 80% der Länder FDR-verworfen; mittlere Coverage 0.841 (Überdeckung um 4.1pp).,0.4094488188976364,0.9,0.8,1.0,0.753
F2,RQ1 xlstm (decay_ocp_cqr): GF vs GI,RQ1 xlstm (decay_ocp_cqr): GF vs GI: A ist im Median über Länder um 7.9% des Referenz-Winklers besser (Panel-t[NW] = -6.94; 90% der Länder mit Vorteil A; 67% FDR-signifikant; Median-q = 0.023).,0.3967729493231781,0.9765851280276605,0.9,0.8,0.752
F3,RQ2 lstm/GF (agaci_cqr): adaptiv vs const,RQ2 lstm/GF (agaci_cqr): adaptiv vs const: A ist im Median über Länder um 9.4% des Referenz-Winklers schlechter (Panel-t[NW] = 3.56; 10% der Länder mit Vorteil A; 53% FDR-signifikant; Median-q = 0.095).,0.4695266654908515,0.9054475249266051,0.9,0.8,0.752
F2,RQ1 xlstm (aci_cqr): G vs L,RQ1 xlstm (aci_cqr): G vs L: A ist im Median über Länder um 14.1% des Referenz-Winklers schlechter (Panel-t[NW] = 5.56; 10% der Länder mit Vorteil A; 27% FDR-signifikant; Median-q = 0.330).,0.7045550062430668,0.6701634671130611,0.9,0.8,0.752
F3,RQ2 xlstm/G (dtaci_cqr): adaptiv vs const,RQ2 xlstm/G (dtaci_cqr): adaptiv vs const: A ist im Median über Länder um 12.8% des Referenz-Winklers schlechter (Panel-t[NW] = 4.84; 0% der Länder mit Vorteil A; 33% FDR-signifikant; Median-q = 0.339).,0.641153923933433,0.6609279784118676,1.0,0.8,0.751
F3,RQ2 lstm/GF (cqr_rolling): adaptiv vs const,RQ2 lstm/GF (cqr_rolling): adaptiv vs const: A ist im Median über Länder um 9.1% des Referenz-Winklers schlechter (Panel-t[NW] = 3.89; 10% der Länder mit Vorteil A; 53% FDR-signifikant; Median-q = 0.083).,0.453661099932431,0.9167820680569414,0.9,0.8,0.751
F5,Fehlkalibrierung: xlstm/GF/cqr_static,xlstm/GF/cqr_static: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.867 (Überdeckung um 6.7pp).,0.6692913385826771,0.9,0.4,1.0,0.751
F5,Fehlkalibrierung: lstm/G/pid_tan_cqr,lstm/G/pid_tan_cqr: Coverage-Validität in 80% der Länder FDR-verworfen; mittlere Coverage 0.839 (Überdeckung um 3.9pp).,0.3937007874015741,0.9,0.8,1.0,0.748
F5,Fehlkalibrierung: xlstm/GI/cqr_static,xlstm/GI/cqr_static: Coverage-Validität in 90% der Länder FDR-verworfen; mittlere Coverage 0.768 (Unterdeckung um 3.2pp).,0.3228346456692921,0.9,0.9,1.0,0.747
F5,Fehlkalibrierung: lgbm_const/G/native,lgbm_const/G/native: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.859 (Überdeckung um 5.9pp).,0.5905511811023623,0.9,0.5,1.0,0.747
F5,Fehlkalibrierung: tirex/ZS/cqr_static,tirex/ZS/cqr_static: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.735 (Unterdeckung um 6.5pp).,0.6456692913385831,0.9,0.4,1.0,0.744
F3,RQ2 lstm/GF (dtaci_cqr): adaptiv vs const,RQ2 lstm/GF (dtaci_cqr): adaptiv vs const: A ist im Median über Länder um 8.4% des Referenz-Winklers schlechter (Panel-t[NW] = 3.77; 10% der Länder mit Vorteil A; 53% FDR-signifikant; Median-q = 0.076).,0.42246732240457724,0.9240194682725491,0.9,0.8,0.744
F3,RQ2 lgbm/L (cqr_static): adaptiv vs const,RQ2 lgbm/L (cqr_static): adaptiv vs const: A ist im Median über Länder um 7.2% des Referenz-Winklers besser (Panel-t[NW] = -7.19; 90% der Länder mit Vorteil A; 60% FDR-signifikant; Median-q = 0.018).,0.36086271568468054,0.9820868523289585,0.9,0.8,0.743
F3,RQ2 xlstm/G (saocp_cqr): adaptiv vs const,RQ2 xlstm/G (saocp_cqr): adaptiv vs const: A ist im Median über Länder um 11.2% des Referenz-Winklers schlechter (Panel-t[NW] = 4.41; 20% der Länder mit Vorteil A; 50% FDR-signifikant; Median-q = 0.150).,0.560490599007089,0.8501625680695983,0.8,0.8,0.743
F2,RQ1 xlstm (cqr_rolling): G vs L,RQ1 xlstm (cqr_rolling): G vs L: A ist im Median über Länder um 14.1% des Referenz-Winklers schlechter (Panel-t[NW] = 5.30; 10% der Länder mit Vorteil A; 27% FDR-signifikant; Median-q = 0.364).,0.7044660245688319,0.6358618176619746,0.9,0.8,0.742
F3,RQ2 xlstm/G (cqr_rolling): adaptiv vs const,RQ2 xlstm/G (cqr_rolling): adaptiv vs const: A ist im Median über Länder um 14.3% des Referenz-Winklers schlechter (Panel-t[NW] = 4.53; 20% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.314).,0.7133179654249275,0.6857135482123067,0.8,0.8,0.74
F3,RQ2 lstm/GF (saocp_cqr): adaptiv vs const,RQ2 lstm/GF (saocp_cqr): adaptiv vs const: A ist im Median über Länder um 7.1% des Referenz-Winklers schlechter (Panel-t[NW] = 4.77; 10% der Länder mit Vorteil A; 60% FDR-signifikant; Median-q = 0.022).,0.3549733802244856,0.9782941091743393,0.9,0.8,0.74
F2,RQ1 xlstm (cqr_rolling): GF vs GI,RQ1 xlstm (cqr_rolling): GF vs GI: A ist im Median über Länder um 9.3% des Referenz-Winklers besser (Panel-t[NW] = -6.68; 90% der Länder mit Vorteil A; 47% FDR-signifikant; Median-q = 0.139).,0.4661135092210533,0.8610081095030784,0.9,0.8,0.738
F3,RQ2 lstm/G (cqr_rolling): adaptiv vs const,RQ2 lstm/G (cqr_rolling): adaptiv vs const: A ist im Median über Länder um 8.8% des Referenz-Winklers schlechter (Panel-t[NW] = 3.78; 10% der Länder mit Vorteil A; 47% FDR-signifikant; Median-q = 0.113).,0.4377941911722083,0.8870768075441996,0.9,0.8,0.737
F2,RQ1 xlstm (aci_cqr): GF vs GI,RQ1 xlstm (aci_cqr): GF vs GI: A ist im Median über Länder um 8.8% des Referenz-Winklers besser (Panel-t[NW] = -6.63; 90% der Länder mit Vorteil A; 43% FDR-signifikant; Median-q = 0.119).,0.4412441157756515,0.8805996444039149,0.9,0.8,0.737
F5,Fehlkalibrierung: lstm/G/decay_ocp_cqr,lstm/G/decay_ocp_cqr: Coverage-Validität in 60% der Länder FDR-verworfen; mittlere Coverage 0.849 (Überdeckung um 4.9pp).,0.4881889763779512,0.9,0.6,1.0,0.736
F2,RQ1 xlstm (pid_tan_cqr): GF vs GI,RQ1 xlstm (pid_tan_cqr): GF vs GI: A ist im Median über Länder um 9.3% des Referenz-Winklers besser (Panel-t[NW] = -4.39; 90% der Länder mit Vorteil A; 37% FDR-signifikant; Median-q = 0.147).,0.46642906846755733,0.8534916232924804,0.9,0.8,0.736
F3,RQ2 lstm/G (aci_cqr): adaptiv vs const,RQ2 lstm/G (aci_cqr): adaptiv vs const: A ist im Median über Länder um 8.7% des Referenz-Winklers schlechter (Panel-t[NW] = 3.64; 10% der Länder mit Vorteil A; 50% FDR-signifikant; Median-q = 0.115).,0.4353670041814809,0.8848149270759378,0.9,0.8,0.736
